@relation FuncionCuadratica

@attribute controlVar0 numeric
@attribute controlVar1 numeric
@attribute controlVar2 numeric
@attribute controlVar3 numeric
@attribute varObjetivo numeric

@data
6,0.997162,0,-0.6,0.771999
6,0.998429,0,-0.4,0
6,0.997372,0,-0.2,0
6,0.995069,0,0,0
6,0.997278,0,0.2,0.986754
6,0.99745,0,0.4,0.911146
6,0.99853,0,0.6,0.772761
6,0.998287,0,0.8,0.771933
6,0.993009,0,1,0.749275
6,0.990786,0.2,-1,0
6,0.990828,0.2,-0.8,0
6,0.995431,0.2,-0.6,0.733942
6,0.99443,0.2,-0.4,0.856053
6,0.996973,0.2,-0.2,0.962268
6,0.998761,0.2,0,0.999119
6,0.998874,0.2,0.2,0.980911
6,0.998854,0.2,0.4,0.933115
6,0.998682,0.2,0.6,0.871764
6,0.970414,0.2,0.8,0
6,0.979843,0.2,1,0
6,0.988794,0.4,-1,0
6,0.996904,0.4,-0.8,0.688453
6,0.993916,0.4,-0.6,0.77453
6,0.994939,0.4,-0.4,0.901372
6,0.99832,0.4,-0.2,0
6,0.994271,0.4,0,0
6,0.999836,0.4,0.2,0
6,0.999771,0.4,0.4,0
6,0.953018,0.4,0.6,0
6,0.996007,0.4,0.8,0.744892
6,0.989284,0.4,1,0.720971
6,0.989105,0.6,-1,0
6,0.630984,0.6,-0.8,-0.840328
6,0.929848,0.6,-0.6,0
6,0.992762,0.6,-0.4,0
6,0.998109,0.6,-0.2,0.95128
6,0.999393,0.6,0,0
6,0.999871,0.6,0.2,0
6,0.99926,0.6,0.4,0
6,0.992102,0.6,0.6,0
6,0.974502,0.6,0.8,0
6,0.990465,0.6,1,0.61633
6,0.988956,0.8,-1,0.886525
6,0.990368,0.8,-0.8,0.7066
6,0.982659,0.8,-0.6,0.715056
6,0.993743,0.8,-0.4,0
6,0.998395,0.8,-0.2,0
6,0.985256,0.8,0,0
6,0.999859,0.8,0.2,0
6,0.999782,0.8,0.4,0
6,0.991843,0.8,0.6,0.768412
6,0.999728,0.8,0.8,0.617916
6,0.993729,0.8,1,0.467392
6,0.977372,1,-1,0
6,0.748926,1,-0.8,0
6,0.932579,1,-0.6,0
6,0.989169,1,-0.4,0
6,0.996705,1,-0.2,0.944058
6,0.999102,1,0,0
6,0.999865,1,0.2,0.950657
6,0.999688,1,0.4,0
6,0.9559,1,0.6,0
6,0.984438,1,0.8,0
6,0.987541,1,1,0.603454
7,-0.978846,0,-1,0
7,-0.997954,0,-0.8,-0.741444
7,-0.998877,0,-0.6,0
7,-0.997721,0,-0.4,-0.953772
7,-0.997197,0,-0.2,-0.93535
7,-0.99762,0,0,0
7,-0.99791,0,0.2,0
7,-0.997252,0,0.4,0
7,-0.9148,0,0.6,0
7,-0.997356,0,0.8,0
7,-0.997797,0,1,0
7,-0.9937,0.2,-1,0
7,-0.977507,0.2,-0.8,0
7,-0.997372,0.2,-0.6,0
7,-0.998127,0.2,-0.4,-0.925176
7,-0.998647,0.2,-0.2,-0.979713
7,-0.998692,0.2,0,0
7,-0.999257,0.2,0.2,0
7,-0.999233,0.2,0.4,0
7,-0.964569,0.2,0.6,0
7,-0.999326,0.2,0.8,0
7,-0.998497,0.2,1,0
7,-0.957599,0.4,-1,0
7,-0.980228,0.4,-0.8,0
7,-0.985122,0.4,-0.6,0
7,-0.995087,0.4,-0.4,0
7,-0.998102,0.4,-0.2,0
7,-0.999745,0.4,0,0
7,-0.999893,0.4,0.2,0
7,-0.999696,0.4,0.4,-0.929004
7,-0.979852,0.4,0.6,0
7,-0.995387,0.4,0.8,0
7,-0.999188,0.4,1,0
7,-0.988586,0.6,-1,0
7,-0.992696,0.6,-0.8,-0.700077
7,-0.963733,0.6,-0.6,-0.763301
7,-0.995534,0.6,-0.4,0
7,-0.998939,0.6,-0.2,0
7,-0.99512,0.6,0,0
7,-0.999952,0.6,0.2,0
7,-0.998164,0.6,0.4,0
7,-0.990283,0.6,0.6,0
7,-0.993999,0.6,0.8,0
7,-0.989754,0.6,1,-0.70396
7,-0.984256,0.8,-1,0
7,-0.509655,0.8,-0.8,0
7,-0.835456,0.8,-0.6,0
7,-0.980984,0.8,-0.4,0
7,-0.998079,0.8,-0.2,0
7,-0.981722,0.8,0,0
7,-0.927457,0.8,0.2,-0.774293
7,-0.998408,0.8,0.4,0
7,-0.999926,0.8,0.6,-0.278018
7,-0.741104,0.8,0.8,0.776679
7,-0.863747,0.8,1,0
7,-0.904262,1,-1,0
7,-0.978085,1,-0.8,0
7,-0.97472,1,-0.6,0
7,-0.723384,1,-0.4,0
7,-0.973871,1,-0.2,0
7,-0.99943,1,0,0
7,-0.999346,1,0.2,0
7,-0.999331,1,0.4,0
7,-0.993662,1,0.6,0
7,-0.992701,1,0.8,0
7,-0.664017,1,1,0
7,-0.786383,0,-1,0
7,-0.981935,0,-0.8,0
7,-0.989249,0,-0.6,-0.952548
7,-0.988464,0,-0.4,0
7,-0.984119,0,-0.2,-0.996739
7,-0.978927,0,0,-0.980433
7,-0.980959,0,0.2,-0.925705
7,-0.977018,0,0.4,0
7,-0.990285,0,0.6,0
7,-0.980151,0,0.8,-0.633819
7,-0.979426,0,1,-0.73538
7,-0.962941,0.2,-1,0
7,-0.995731,0.2,-0.8,0
7,-0.993343,0.2,-0.6,0
7,-0.986321,0.2,-0.4,0
7,-0.991246,0.2,-0.2,0
7,-0.985635,0.2,0,0
7,-0.998506,0.2,0.2,0
7,-0.981807,0.2,0.4,-0.829996
7,-0.977409,0.2,0.6,-0.759198
7,-0.950458,0.2,0.8,-0.646217
7,-0.963744,0.2,1,-0.664249
7,-0.949033,0.4,-1,-0.667409
7,-0.984923,0.4,-0.8,0
7,-0.998754,0.4,-0.6,0
7,-0.913807,0.4,-0.4,0
7,-0.943743,0.4,-0.2,0
7,-0.983657,0.4,0,0
7,-0.980061,0.4,0.2,-0.909565
7,-0.976584,0.4,0.4,-0.836031
7,-0.915561,0.4,0.6,0
7,-0.971929,0.4,0.8,0
7,-0.999726,0.4,1,0
7,-0.989199,0.6,-1,0
7,-0.993543,0.6,-0.8,0
7,-0.996618,0.6,-0.6,0
7,-0.99268,0.6,-0.4,0
7,-0.994241,0.6,-0.2,0
7,-0.997979,0.6,0,0
7,-0.985275,0.6,0.2,0
7,-0.847749,0.6,0.4,0
7,-0.947963,0.6,0.6,0
7,-0.947841,0.6,0.8,0
7,-0.940828,0.6,1,-0.401844
7,-0.8967,0.8,-1,0
7,-0.870327,0.8,-0.8,0.190999
7,-0.983329,0.8,-0.6,0
7,-0.993819,0.8,-0.4,0
7,-0.998761,0.8,-0.2,0
7,-0.992622,0.8,0,0
7,-0.984995,0.8,0.2,0
7,-0.979897,0.8,0.4,0
7,-0.812534,0.8,0.6,0
7,-0.892303,0.8,0.8,0
7,-0.90975,0.8,1,0
7,-0.943927,1,-1,0
7,-0.999824,1,-0.8,0
7,-0.999929,1,-0.6,0
7,-0.997419,1,-0.4,0
7,-0.9927,1,-0.2,0
7,-0.999001,1,0,0
7,-0.985398,1,0.2,0
7,-0.983315,1,0.4,0
7,-0.968482,1,0.6,0
7,-0.956278,1,0.8,-0.455308
7,-0.905098,1,1,-0.459765
7,-0.849554,0,-1,-0.985039
7,-0.887705,0,-0.8,0
7,-0.929751,0,-0.6,0
7,-0.964863,0,-0.4,0
7,-0.940982,0,-0.2,-0.95226
7,-0.915492,0,0,-0.916437
7,-0.938285,0,0.2,-0.861939
7,-0.958099,0,0.4,-0.791866
7,-0.913384,0,0.6,-0.665559
7,-0.917113,0,0.8,0
7,-0.899043,0,1,0
7,-0.888276,0.2,-1,0
7,-0.8591,0.2,-0.8,0
7,-0.958995,0.2,-0.6,-0.975694
7,-0.945268,0.2,-0.4,-0.977465
7,-0.94687,0.2,-0.2,-0.974281
7,0,0.2,0,0
7,-0.938282,0.2,0.2,0
7,-0.963742,0.2,0.4,0
7,-0.94818,0.2,0.6,-0.626817
7,-0.928834,0.2,0.8,-0.575937
7,-0.898865,0.2,1,-0.502487
7,-0.908161,0.4,-1,0
7,-0.964322,0.4,-0.8,0
7,-0.997539,0.4,-0.6,0
7,-0.985916,0.4,-0.4,0
7,-0.94105,0.4,-0.2,0
7,-0.879146,0.4,0,0
7,-0.937934,0.4,0.2,0
7,-0.941669,0.4,0.4,0
7,-0.932273,0.4,0.6,0.250348
7,-0.801872,0.4,0.8,0
7,-0.852334,0.4,1,-0.363541
7,-0.903179,0.6,-1,0
7,-0.972559,0.6,-0.8,0
7,-0.982008,0.6,-0.6,0
7,-0.972952,0.6,-0.4,0
7,-0.951433,0.6,-0.2,0
7,-0.970273,0.6,0,0
7,-0.938358,0.6,0.2,0
7,-0.920995,0.6,0.4,0
7,-0.890986,0.6,0.6,-0.573014
7,-0.897341,0.6,0.8,-0.558958
7,-0.899441,0.6,1,-0.544442
7,-0.887118,0.8,-1,0
7,-0.993947,0.8,-0.8,-0.799875
7,-0.916581,0.8,-0.6,0
7,-0.992544,0.8,-0.4,0
7,-0.959926,0.8,-0.2,0
7,-0.86018,0.8,0,-0.859731
7,-0.939944,0.8,0.2,0
7,-0.929771,0.8,0.4,-0.732649
7,-0.872654,0.8,0.6,0
7,-0.688052,0.8,0.8,0
7,-0.764257,0.8,1,-0.109315
7,-0.824081,1,-1,0
7,-0.989098,1,-0.8,0
7,-0.970181,1,-0.6,0
7,-0.967304,1,-0.4,0
7,-0.942029,1,-0.2,0
7,-0.987922,1,0,0
7,-0.938394,1,0.2,0
7,-0.951203,1,0.4,0
7,-0.908184,1,0.6,-0.527446
7,-0.859948,1,0.8,-0.267801
7,-0.811891,1,1,-0.27811
7,-0.734065,0,-1,-0.969174
7,-0.925929,0,-0.8,-0.988153
7,-0.889427,0,-0.6,0
7,-0.856181,0,-0.4,0
7,-0.861726,0,-0.2,0
7,-0.655285,0,0,-0.6544
7,-0.864264,0,0.2,-0.775476
7,-0.859116,0,0.4,-0.634046
7,-0.84354,0,0.6,-0.473815
7,-0.836641,0,0.8,-0.279187
7,-0.812149,0,1,0
7,-0.812768,0.2,-1,0
7,-0.915836,0.2,-0.8,0
7,-0.884735,0.2,-0.6,0
7,-0.88108,0.2,-0.4,0
7,-0.899033,0.2,-0.2,0
7,-0.912924,0.2,0,0
7,-0.885024,0.2,0.2,0
7,-0.858427,0.2,0.4,0
7,-0.835099,0.2,0.6,-0.334223
7,-0.846295,0.2,0.8,-0.339256
7,-0.816782,0.2,1,-0.340645
7,-0.816704,0.4,-1,-0.99747
7,-0.934972,0.4,-0.8,-0.97536
7,-0.900161,0.4,-0.6,0
7,-0.943487,0.4,-0.4,0
7,-0.891854,0.4,-0.2,0
7,-0.818444,0.4,0,-0.980046
7,-0.827901,0.4,0.2,-0.915295
7,-0.855742,0.4,0.4,-0.529543
7,-0.847281,0.4,0.6,-0.456395
7,-0.795689,0.4,0.8,-0.382149
7,-0.822716,0.4,1,0.915328
7,-0.350877,0.6,-1,0
7,-0.980632,0.6,-0.8,0
7,-0.926872,0.6,-0.6,0
7,-0.900998,0.6,-0.4,-0.983032
7,-0.86144,0.6,-0.2,0
7,-0.881413,0.6,0,0
7,-0.870573,0.6,0.2,0
7,-0.822491,0.6,0.4,0
7,-0.803516,0.6,0.6,-0.33122
7,-0.761383,0.6,0.8,-0.316518
7,-0.805056,0.6,1,-0.388195
7,-0.78578,0.8,-1,0
7,-0.91943,0.8,-0.8,0
7,-0.971381,0.8,-0.6,0
7,-0.966064,0.8,-0.4,0
7,-0.923795,0.8,-0.2,0
7,-0.965187,0.8,0,0
7,-0.855125,0.8,0.2,-0.669854
7,-0.758105,0.8,0.4,-0.405184
7,-0.828189,0.8,0.6,-0.461053
7,-0.806602,0.8,0.8,-0.406193
7,0,0.8,1,0.850573
7,-0.503272,1,-1,0
7,-0.960189,1,-0.8,0
7,-0.921149,1,-0.6,-0.969871
7,-0.894383,1,-0.4,0
7,-0.922437,1,-0.2,0
7,-0.88625,1,0,0
7,-0.863376,1,0.2,0
7,-0.783535,1,0.4,-0.052491
7,-0.77116,1,0.6,-0.221238
7,-0.772442,1,0.8,-0.257
7,-0.785226,1,1,-0.226615
7,-0.607676,0,-1,-0.939571
7,-0.807904,0,-0.8,-0.99553
7,-0.793565,0,-0.6,-0.980476
7,-0.700294,0,-0.4,-0.966537
7,-0.7484,0,-0.2,0
7,-0.914537,0,0,0
7,-0.725562,0,0.2,-0.582836
7,-0.759329,0,0.4,-0.500363
7,-0.730888,0,0.6,-0.357282
7,-0.724536,0,0.8,-0.296434
7,-0.734868,0,1,0.840122
7,-0.728701,0.2,-1,0
7,-0.952581,0.2,-0.8,0
7,-0.760334,0.2,-0.6,0
7,-0.784091,0.2,-0.4,-0.960935
7,-0.819407,0.2,-0.2,-0.931548
7,-0.816381,0.2,0,-0.821494
7,-0.765587,0.2,0.2,-0.625791
7,-0.719954,0.2,0.4,0
7,-0.705625,0.2,0.6,0
7,-0.710357,0.2,0.8,0
7,-0.698206,0.2,1,0
7,-0.689834,0.4,-1,-0.967002
7,-0.893115,0.4,-0.8,0
7,-0.811801,0.4,-0.6,0
7,-0.806737,0.4,-0.4,0
7,-0.841846,0.4,-0.2,0
7,-0.800954,0.4,0,0
7,-0.637205,0.4,0.2,-0.454588
7,-0.745649,0.4,0.4,-0.466681
7,-0.734757,0.4,0.6,-0.370625
7,-0.709866,0.4,0.8,0
7,-0.704828,0.4,1,0
7,0,0.6,-1,0
7,-0.942031,0.6,-0.8,0
7,-0.689945,0.6,-0.6,0
7,-0.843021,0.6,-0.4,0
7,-0.809402,0.6,-0.2,-0.922053
7,-0.891834,0.6,0,-0.890937
7,-0.767096,0.6,0.2,-0.610056
7,-0.742228,0.6,0.4,-0.456479
7,-0.544146,0.6,0.6,0
7,-0.577644,0.6,0.8,0
7,-0.55267,0.6,1,0
7,-0.635515,0.8,-1,-0.956043
7,-0.881567,0.8,-0.8,0
7,-0.832078,0.8,-0.6,0
7,-0.812315,0.8,-0.4,0
7,-0.959955,0.8,-0.2,0
7,-0.819911,0.8,0,0
7,-0.999914,0.8,0.2,0
7,-0.742412,0.8,0.4,-0.381456
7,-0.706849,0.8,0.6,-0.193074
7,-0.651142,0.8,0.8,0
7,-0.614181,0.8,1,0
7,-0.57467,1,-1,0
7,-0.980211,1,-0.8,0
7,-0.939935,1,-0.6,0
7,-0.860141,1,-0.4,0
7,-0.817722,1,-0.2,0
7,0,1,0,0
7,-0.763305,1,0.2,0
7,-0.544874,1,0.4,0
7,-0.577252,1,0.6,0
7,-0.585979,1,0.8,0
7,-0.632978,1,1,0
7,-0.476043,0,-1,-0.79236
7,-0.658002,0,-0.8,-0.927369
7,-0.686372,0,-0.6,-0.95075
7,-0.692726,0,-0.4,0
7,-0.628379,0,-0.2,0
7,-0.754914,0,0,0
7,-0.647101,0,0.2,-0.463826
7,-0.634128,0,0.4,-0.287741
7,-0.617779,0,0.6,0
7,-0.590006,0,0.8,0
7,-0.62135,0,1,0
7,-0.553529,0.2,-1,0
7,-0.755277,0.2,-0.8,0
7,-0.680532,0.2,-0.6,-0.96014
7,-0.780158,0.2,-0.4,-0.967091
7,-0.700165,0.2,-0.2,-0.962884
7,-0.813473,0.2,0,-0.789839
7,-0.636408,0.2,0.2,-0.461503
7,-0.625005,0.2,0.4,0
7,-0.569498,0.2,0.6,0
7,-0.590091,0.2,0.8,0
7,-0.58305,0.2,1,0
7,-0.578947,0.4,-1,-0.932329
7,-0.75183,0.4,-0.8,-0.985275
7,-0.74309,0.4,-0.6,-0.959337
7,-0.636909,0.4,-0.4,-0.886772
7,-0.689803,0.4,-0.2,-0.917093
7,-0.916821,0.4,0,0
7,-0.644049,0.4,0.2,-0.337031
7,-0.608441,0.4,0.4,-0.190246
7,-0.587557,0.4,0.6,0
7,-0.577181,0.4,0.8,0
7,-0.563129,0.4,1,0
7,-0.554693,0.6,-1,-0.997679
7,-0.980934,0.6,-0.8,0
7,-0.800277,0.6,-0.6,0
7,-0.762195,0.6,-0.4,0
7,-0.696316,0.6,-0.2,-0.853546
7,-0.750157,0.6,0,-0.806975
7,-0.702617,0.6,0.2,-0.511043
7,-0.610845,0.6,0.4,-0.200993
7,-0.568608,0.6,0.6,0.715334
7,0,0.6,0.8,0.582666
7,-0.422189,0.6,1,0
7,-0.454378,0.8,-1,-0.888645
7,-0.780891,0.8,-0.8,0
7,-0.757059,0.8,-0.6,0
7,-0.522208,0.8,-0.4,-0.838956
7,-0.711464,0.8,-0.2,-0.888727
7,-0.783931,0.8,0,0
7,-0.68844,0.8,0.2,0
7,-0.610447,0.8,0.4,-0.226052
7,-0.579314,0.8,0.6,0
7,-0.55859,0.8,0.8,0
7,-0.525573,0.8,1,0
7,-0.48074,1,-1,-0.864192
7,-0.792268,1,-0.8,-0.987338
7,-0.754118,1,-0.6,0
7,-0.931914,1,-0.4,0
7,-0.740319,1,-0.2,0
7,-0.979031,1,0,0
7,-0.931167,1,0.2,0
7,-0.713363,1,0.4,-0.280433
7,-0.544382,1,0.6,0
7,-0.550919,1,0.8,0
7,0,1,1,0
7,0,0,-1,-0.758385
7,-0.559546,0,-0.8,-0.974228
7,-0.617187,0,-0.6,-0.934474
7,-0.536337,0,-0.4,-0.817243
7,-0.52711,0,-0.2,-0.660932
7,-0.505187,0,0,-0.500521
7,-0.498728,0,0.2,0
7,-0.482154,0,0.4,0
7,-0.471825,0,0.6,0
7,-0.440177,0,0.8,0
7,-0.440231,0,1,0
7,-0.42543,0.2,-1,-0.857524
7,-0.589154,0.2,-0.8,-0.927534
7,-0.574892,0.2,-0.6,-0.916025
7,-0.550271,0.2,-0.4,0
7,-0.549851,0.2,-0.2,0
7,-0.989838,0.2,0,0
7,-0.451781,0.2,0.2,-0.240103
7,-0.483411,0.2,0.4,0
7,-0.461068,0.2,0.6,0
7,-0.467095,0.2,0.8,0
7,-0.450356,0.2,1,0
7,0,0.4,-1,0
7,-0.838544,0.4,-0.8,0
7,-0.65264,0.4,-0.6,0
7,-0.617571,0.4,-0.4,-0.885651
7,-0.545675,0.4,-0.2,-0.725225
7,-0.528574,0.4,0,-0.524783
7,-0.517515,0.4,0.2,-0.194249
7,-0.383968,0.4,0.4,0.447462
7,0,0.4,0.6,0
7,0,0.4,0.8,0
7,0,0.4,1,0
7,0,0.6,-1,-0.797244
7,-0.65003,0.6,-0.8,-0.986958
7,-0.580917,0.6,-0.6,0
7,-0.74872,0.6,-0.4,-0.46208
7,-0.598413,0.6,-0.2,-0.797599
7,-0.524693,0.6,0,-0.543556
7,-0.502457,0.6,0.2,-0.214553
7,-0.471654,0.6,0.4,0
7,-0.427377,0.6,0.6,0
7,0,0.6,0.8,0
7,0,0.6,1,0
7,0,0.8,-1,-0.688044
7,-0.771233,0.8,-0.8,-0.913206
7,-0.479408,0.8,-0.6,-0.859733
7,-0.594218,0.8,-0.4,-0.854128
7,-0.567505,0.8,-0.2,-0.82453
7,-0.526805,0.8,0,-0.548278
7,-0.498992,0.8,0.2,0
7,-0.377621,0.8,0.4,0
7,0,0.8,0.6,0
7,0,0.8,0.8,0
7,0,0.8,1,0
7,0,1,-1,-0.820969
7,-0.664173,1,-0.8,-0.97759
7,-0.69508,1,-0.6,-0.974308
7,-0.570578,1,-0.4,0
7,-0.694313,1,-0.2,0
7,-0.921324,1,0,0
7,-0.751694,1,0.2,-0.462877
7,0,1,0.4,0
7,-0.419965,1,0.6,0
7,0,1,0.8,0.611762
7,0,1,1,0
7,0.64292,0,-1,0
7,-0.452065,0,-0.8,-0.93005
7,0,0,-0.6,-0.743849
7,0,0,-0.4,-0.764628
7,0,0,-0.2,-0.513089
7,0,0,0,-0.354015
7,0,0,0.2,0
7,0,0,0.4,0
7,0,0,0.6,0.640631
7,0,0,0.8,0
7,0,0,1,0
7,0,0.2,-1,-0.762194
7,0,0.2,-0.8,-0.839401
7,-0.430664,0.2,-0.6,-0.846184
7,0,0.2,-0.4,-0.740077
7,0,0.2,-0.2,-0.5918
7,0,0.2,0,0
7,0,0.2,0.2,0
7,0,0.2,0.4,0
7,0,0.2,0.6,0
7,0,0.2,0.8,0
7,0,0.2,1,0.660675
7,0,0.4,-1,-0.953839
7,-0.453716,0.4,-0.8,0
7,-0.595106,0.4,-0.6,0
7,-0.619084,0.4,-0.4,0
7,-0.625486,0.4,-0.2,0
7,0,0.4,0,-0.375644
7,0,0.4,0.2,0
7,0,0.4,0.4,0
7,0,0.4,0.6,0
7,0,0.4,0.8,0.963304
7,0,0.4,1,0.844468
7,0,0.6,-1,-0.716885
7,-0.49601,0.6,-0.8,-0.902724
7,-0.465567,0.6,-0.6,-0.893725
7,-0.452934,0.6,-0.4,-0.771418
7,0,0.6,-0.2,-0.59847
7,0,0.6,0,-0.382808
7,0,0.6,0.2,0
7,0,0.6,0.4,0
7,0,0.6,0.6,0
7,0,0.6,0.8,0
7,0,0.6,1,0
7,0,0.8,-1,-0.661362
7,-0.523552,0.8,-0.8,-0.987979
7,-0.481152,0.8,-0.6,0
7,-0.711928,0.8,-0.4,0
7,-0.456196,0.8,-0.2,-0.729952
7,0,0.8,0,-0.423362
7,0,0.8,0.2,0
7,0,0.8,0.4,0
7,0,0.8,0.6,0
7,0,0.8,0.8,0.980375
7,0,0.8,1,0
7,0,1,-1,-0.637853
7,-0.551156,1,-0.8,-0.969821
7,-0.566952,1,-0.6,-0.945129
7,-0.490842,1,-0.4,-0.82996
7,-0.433347,1,-0.2,-0.67807
7,0,1,0,-0.410662
7,-0.337822,1,0.2,0
7,0,1,0.4,0.44932
7,0,1,0.6,0.43695
7,0,1,0.8,0
7,0,1,1,0.469655
7,0,0,-1,-0.492077
7,0,0,-0.8,-0.727733
7,0,0,-0.6,0
7,0,0,-0.4,-0.745959
7,0,0,-0.2,-0.443036
7,0,0,0,0
7,0,0,0.2,0
7,0,0,0.4,0
7,0,0,0.6,0.573905
7,0,0,0.8,0.418946
7,0,0,1,0.92527
7,0,0.2,-1,-0.829603
7,0,0.2,-0.8,-0.833173
7,0,0.2,-0.6,-0.733866
7,0,0.2,-0.4,-0.590676
7,0,0.2,-0.2,-0.422026
7,0,0.2,0,0
7,0,0.2,0.2,0
7,0,0.2,0.4,0.717041
7,0,0.2,0.6,0.809298
7,0,0.2,0.8,0.680727
7,0,0.2,1,0.521438
7,0,0.4,-1,-0.639066
7,0,0.4,-0.8,-0.756654
7,0,0.4,-0.6,-0.727208
7,0,0.4,-0.4,0
7,0,0.4,-0.2,-0.679905
7,0,0.4,0,0
7,0,0.4,0.2,0
7,0,0.4,0.4,0
7,0,0.4,0.6,0.446933
7,0,0.4,0.8,0.501601
7,0,0.4,1,0.466598
7,0,0.6,-1,0
7,-0.851261,0.6,-0.8,0
7,0,0.6,-0.6,-0.854441
7,0,0.6,-0.4,-0.624031
7,0,0.6,-0.2,-0.436606
7,0,0.6,0,0
7,0,0.6,0.2,0
7,0,0.6,0.4,0
7,0,0.6,0.6,0
7,0.405962,0.6,0.8,0
7,0,0.6,1,0.845915
7,0,0.8,-1,-0.478067
7,0,0.8,-0.8,-0.832497
7,0,0.8,-0.6,-0.735591
7,0,0.8,-0.4,-0.615564
7,0,0.8,-0.2,-0.450469
7,0,0.8,0,0
7,0,0.8,0.2,0
7,0,0.8,0.4,0.557435
7,0,0.8,0.6,0.583164
7,0,0.8,0.8,0.528285
7,0,0.8,1,0.563849
7,0,1,-1,-0.510669
7,0,1,-0.8,-0.827165
7,0,1,-0.6,-0.782164
7,-0.801002,1,-0.4,0
7,-0.388742,1,-0.2,0
7,0,1,0,-0.292215
7,0,1,0.2,0
7,0,1,0.4,0
7,0,1,0.6,0.448323
7,0,1,0.8,0.513588
7,0,1,1,0
7,0.710352,0,-1,0
7,0,0,-0.8,-0.690172
7,0,0,-0.6,-0.51761
7,0,0,-0.4,0
7,0,0,-0.2,0
7,0,0,0,0
7,0,0,0.2,0
7,0,0,0.4,0.741962
7,0,0,0.6,0.705729
7,0,0,0.8,0.639058
7,0,0,1,0.555193
7,0,0.2,-1,-0.752374
7,0,0.2,-0.8,-0.780666
7,0,0.2,-0.6,-0.664192
7,0,0.2,-0.4,-0.808841
7,0,0.2,-0.2,-0.528022
7,0,0.2,0,0
7,0,0.2,0.2,0
7,0,0.2,0.4,0.437126
7,0,0.2,0.6,0.558244
7,0,0.2,0.8,0.826596
7,0,0.2,1,0.579792
7,0,0.4,-1,-0.738625
7,0,0.4,-0.8,-0.85167
7,0,0.4,-0.6,-0.581567
7,0,0.4,-0.4,-0.56024
7,0,0.4,-0.2,0
7,0,0.4,0,0
7,0,0.4,0.2,0
7,0,0.4,0.4,0.896695
7,0,0.4,0.6,0.789642
7,0,0.4,0.8,0.652803
7,0,0.4,1,0.617377
7,0,0.6,-1,-0.778006
7,0,0.6,-0.8,-0.785307
7,0,0.6,-0.6,-0.722612
7,0,0.6,-0.4,-0.593928
7,0,0.6,-0.2,0
7,-0.647427,0.6,0,0
7,0,0.6,0.2,0
7,0,0.6,0.4,0.458272
7,0,0.6,0.6,0.574505
7,0,0.6,0.8,0.611063
7,0,0.6,1,0.678177
7,0,0.8,-1,0
7,-0.915767,0.8,-0.8,0
7,-0.566282,0.8,-0.6,0
7,0,0.8,-0.4,-0.756536
7,0,0.8,-0.2,-0.363757
7,0,0.8,0,0
7,0,0.8,0.2,0
7,0,0.8,0.4,0.413754
7,0.399051,0.8,0.6,0
7,0,0.8,0.8,0
7,0,0.8,1,0.801037
7,0,1,-1,0
7,0,1,-0.8,-0.786546
7,0,1,-0.6,-0.686486
7,0,1,-0.4,-0.575898
7,0,1,-0.2,0
7,0,1,0,-0.338157
7,0,1,0.2,0.348248
7,0,1,0.4,0.54026
7,0,1,0.6,0.843872
7,0,1,0.8,0.850671
7,0,1,1,0.912545
7,0,0,-1,0
7,0,0,-0.8,0
7,0,0,-0.6,-0.607316
7,0,0,-0.4,0
7,0,0,-0.2,0
7,0,0,0,0
7,0,0,0.2,0.423591
7,0,0,0.4,0.589182
7,0,0,0.6,0.742277
7,0,0,0.8,0
7,0,0,1,0.854906
7,0,0.2,-1,0
7,0,0.2,-0.8,-0.490424
7,0,0.2,-0.6,-0.656904
7,0,0.2,-0.4,0
7,0,0.2,-0.2,0
7,0,0.2,0,0
7,0,0.2,0.2,0.499651
7,0,0.2,0.4,0.642859
7,0,0.2,0.6,0.669811
7,0,0.2,0.8,0.793291
7,0,0.2,1,0.733978
7,0,0.4,-1,-0.646878
7,0,0.4,-0.8,-0.731214
7,0,0.4,-0.6,0
7,0,0.4,-0.4,-0.702868
7,0,0.4,-0.2,0
7,0,0.4,0,0
7,0,0.4,0.2,0.441731
7,0,0.4,0.4,0.641453
7,0,0.4,0.6,0.905896
7,0,0.4,0.8,0
7,0.50249,0.4,1,0
7,0,0.6,-1,0
7,0,0.6,-0.8,-0.646817
7,0,0.6,-0.6,-0.423045
7,0,0.6,-0.4,-0.470399
7,0,0.6,-0.2,0
7,0,0.6,0,0
7,0,0.6,0.2,0.583326
7,0,0.6,0.4,0.730918
7,0,0.6,0.6,0.728352
7,0,0.6,0.8,0.925967
7,0,0.6,1,0.964663
7,0,0.8,-1,-0.623474
7,0,0.8,-0.8,0
7,-0.573891,0.8,-0.6,0
7,0,0.8,-0.4,-0.684704
7,0,0.8,-0.2,0
7,0,0.8,0,0
7,0,0.8,0.2,0.378366
7,0,0.8,0.4,0.753204
7,0,0.8,0.6,0.854894
7,0,0.8,0.8,0
7,0.610573,0.8,1,0
7,0.465883,1,-1,0
7,0,1,-0.8,-0.627911
7,0,1,-0.6,-0.760339
7,0,1,-0.4,-0.568616
7,0,1,-0.2,0
7,0,1,0,0
7,0,1,0.2,0
7,0.499904,1,0.4,0
7,0.602947,1,0.6,0
7,0,1,0.8,0.816025
7,0,1,1,0.807725
7,0.521073,0,-1,0
7,0,0,-0.8,-0.553453
