@relation FuncionCuadratica

@attribute controlVar0 numeric
@attribute controlVar1 numeric
@attribute controlVar2 numeric
@attribute varObjetivo numeric

@data
18,-1.5,14,2.976027
18,-1.5,14.5,2.802043
18,-1.5,15,5.03189
18,-1.25,5,0.424584
18,-1.25,5.5,1.179893
18,-1.25,6,0.756597
18,-1.25,6.5,1.287299
18,-1.25,7,0.99377
18,-1.25,7.5,1.136795
18,-1.25,8,1.269304
18,-1.25,8.5,3.864811
18,-1.25,9,1.987415
18,-1.25,9.5,2.573105
18,-1.25,10,2.178406
18,-1.25,10.5,1.99539
18,-1.25,11,2.345109
18,-1.25,11.5,3.29376
18,-1.25,12,2.782175
18,-1.25,12.5,2.637206
18,-1.25,13,2.187535
18,-1.25,13.5,2.65495
18,-1.25,14,6.304904
18,-1.25,14.5,3.536978
18,-1.25,15,3.237959
18,-1,5,0.799472
18,-1,5.5,1.023999
18,-1,6,2.298382
18,-1,6.5,1.694909
18,-1,7,3.170712
18,-1,7.5,1.330629
18,-1,8,1.676678
18,-1,8.5,2.819546
18,-1,9,1.522051
18,-1,9.5,1.579183
18,-1,10,1.513816
18,-1,10.5,3.246311
18,-1,11,2.686212
18,-1,11.5,2.445735
18,-1,12,2.298905
18,-1,12.5,2.592655
18,-1,13,5.714922
18,-1,13.5,2.852908
18,-1,14,2.742409
18,-1,14.5,2.521553
18,-1,15,2.708543
18,-0.75,5,0.600899
18,-0.75,5.5,1.431302
18,-0.75,6,1.428197
18,-0.75,6.5,1.66709
18,-0.75,7,1.488817
18,-0.75,7.5,2.039227
18,-0.75,8,2.053349
18,-0.75,8.5,1.279474
18,-0.75,9,2.184319
18,-0.75,9.5,1.687683
18,-0.75,10,2.362917
18,-0.75,10.5,1.828919
18,-0.75,11,2.475745
18,-0.75,11.5,2.079443
18,-0.75,12,3.298906
18,-0.75,12.5,3.660662
18,-0.75,13,2.73702
18,-0.75,13.5,2.700398
18,-0.75,14,4.057501
18,-0.75,14.5,3.227332
18,-0.75,15,2.952693
18,-0.5,5,1.092109
18,-0.5,5.5,1.331933
18,-0.5,6,2.34915
18,-0.5,6.5,1.425343
18,-0.5,7,1.778406
18,-0.5,7.5,1.18671
18,-0.5,8,2.860589
18,-0.5,8.5,1.853766
18,-0.5,9,1.929974
18,-0.5,9.5,2.899928
18,-0.5,10,1.808947
18,-0.5,10.5,2.148607
18,-0.5,11,6.303241
18,-0.5,11.5,5.430808
18,-0.5,12,2.505509
18,-0.5,12.5,2.630227
18,-0.5,13,3.004195
18,-0.5,13.5,3.341879
18,-0.5,14,2.795025
18,-0.5,14.5,3.185932
18,-0.5,15,5.583923
18,-0.25,5,1.023585
18,-0.25,5.5,1.892999
18,-0.25,6,1.3739
18,-0.25,6.5,2.182358
18,-0.25,7,3.008307
18,-0.25,7.5,1.763266
18,-0.25,8,1.293096
18,-0.25,8.5,1.639418
18,-0.25,9,1.462675
18,-0.25,9.5,2.73797
18,-0.25,10,2.500801
18,-0.25,10.5,2.873703
18,-0.25,11,2.181332
18,-0.25,11.5,2.607878
18,-0.25,12,2.758998
18,-0.25,12.5,2.650656
18,-0.25,13,2.868304
18,-0.25,13.5,2.566392
18,-0.25,14,2.775332
18,-0.25,14.5,3.094475
18,-0.25,15,2.791659
18,0,5,3.160748
18,0,5.5,1.637743
18,0,6,1.518951
18,0,6.5,1.406332
18,0,7,1.24208
18,0,7.5,1.580993
18,0,8,1.486834
18,0,8.5,2.731026
18,0,9,2.620989
18,0,9.5,1.977652
18,0,10,1.873966
18,0,10.5,2.359312
18,0,11,3.342462
18,0,11.5,2.258297
18,0,12,2.54544
18,0,12.5,2.431075
18,0,13,2.724013
18,0,13.5,2.513853
18,0,14,2.6146
18,0,14.5,4.182452
18,0,15,3.193468
18,0.25,5,1.167306
18,0.25,5.5,0.849404
18,0.25,6,1.259128
18,0.25,6.5,1.222894
18,0.25,7,1.697085
18,0.25,7.5,2.917954
18,0.25,8,2.324291
18,0.25,8.5,1.459573
18,0.25,9,1.622089
18,0.25,9.5,1.717229
18,0.25,10,3.553616
18,0.25,10.5,3.060549
18,0.25,11,2.326946
18,0.25,11.5,2.541992
18,0.25,12,3.27146
18,0.25,12.5,2.550028
18,0.25,13,3.024028
18,0.25,13.5,3.90785
18,0.25,14,3.181601
18,0.25,14.5,3.525788
18,0.25,15,3.175594
18,0.5,5,0.933049
18,0.5,5.5,1.685504
18,0.5,6,4.381145
18,0.5,6.5,1.207156
18,0.5,7,1.375547
18,0.5,7.5,1.952772
18,0.5,8,1.520518
18,0.5,8.5,2.804634
18,0.5,9,1.763911
18,0.5,9.5,2.2542
18,0.5,10,2.095705
18,0.5,10.5,2.665028
18,0.5,11,2.213793
18,0.5,11.5,3.028541
18,0.5,12,3.07902
18,0.5,12.5,2.995321
18,0.5,13,2.607735
18,0.5,13.5,3.071136
18,0.5,14,2.787732
18,0.5,14.5,3.204931
18,0.5,15,4.553324
18,0.75,5,0.97984
18,0.75,5.5,1.401235
18,0.75,6,1.465553
18,0.75,6.5,1.394491
18,0.75,7,1.476
18,0.75,7.5,1.657877
18,0.75,8,1.581807
18,0.75,8.5,2.778755
18,0.75,9,2.008814
18,0.75,9.5,1.919152
18,0.75,10,2.644013
18,0.75,10.5,2.668757
18,0.75,11,2.553106
18,0.75,11.5,3.640818
18,0.75,12,2.50251
18,0.75,12.5,2.41434
18,0.75,13,3.162131
18,0.75,13.5,3.205558
18,0.75,14,6.190254
18,0.75,14.5,3.447456
18,0.75,15,3.219223
18,1,5,1.715974
18,1,5.5,1.729159
18,1,6,1.391545
18,1,6.5,1.447525
18,1,7,1.891957
18,1,7.5,1.556769
18,1,8,2.103711
18,1,8.5,3.552388
18,1,9,1.786476
18,1,9.5,5.16917
18,1,10,5.157145
18,1,10.5,2.567014
18,1,11,2.148597
18,1,11.5,2.654751
18,1,12,2.601531
18,1,12.5,3.880135
18,1,13,3.68813
18,1,13.5,3.462217
18,1,14,2.977941
18,1,14.5,3.705227
18,1,15,4.155827
18,1.25,5,2.236687
18,1.25,5.5,1.593759
18,1.25,6,1.526826
18,1.25,6.5,4.25228
18,1.25,7,2.726661
18,1.25,7.5,2.672987
18,1.25,8,2.090661
18,1.25,8.5,3.185596
18,1.25,9,4.467164
18,1.25,9.5,2.651603
18,1.25,10,2.862512
18,1.25,10.5,2.63433
18,1.25,11,3.084751
18,1.25,11.5,5.358535
18,1.25,12,2.910508
18,1.25,12.5,2.690304
18,1.25,13,4.118045
18,1.25,13.5,3.100644
18,1.25,14,3.234024
18,1.25,14.5,3.299509
18,1.25,15,3.580708
18,1.5,5,1.410026
18,1.5,5.5,2.037523
18,1.5,6,1.383497
18,1.5,6.5,2.255161
18,1.5,7,1.859498
18,1.5,7.5,2.013259
18,1.5,8,2.202082
18,1.5,8.5,1.859284
18,1.5,9,1.962677
18,1.5,9.5,2.601051
18,1.5,10,5.897047
18,1.5,10.5,2.418925
18,1.5,11,2.977091
18,1.5,11.5,2.91331
18,1.5,12,2.887895
18,1.5,12.5,2.698563
18,1.5,13,3.076462
18,1.5,13.5,4.214831
18,1.5,14,3.010177
18,1.5,14.5,3.081823
18,1.5,15,3.252879
18,1.75,5,2.424662
18,1.75,5.5,2.91484
18,1.75,6,1.588025
18,1.75,6.5,1.584942
18,1.75,7,2.115674
18,1.75,7.5,1.871168
18,1.75,8,1.923882
18,1.75,8.5,4.826758
18,1.75,9,2.026196
18,1.75,9.5,2.6118
18,1.75,10,2.267352
18,1.75,10.5,3.600927
18,1.75,11,6.498646
18,1.75,11.5,2.88541
18,1.75,12,3.06014
18,1.75,12.5,3.448334
18,1.75,13,3.109519
18,1.75,13.5,3.046477
18,1.75,14,3.37349
18,1.75,14.5,3.828212
18,1.75,15,3.664705
18,2,5,1.440294
18,2,5.5,1.697325
18,2,6,1.690652
18,2,6.5,2.527036
18,2,7,2.226261
18,2,7.5,1.837214
18,2,8,2.174183
18,2,8.5,2.293639
18,2,9,4.627386
18,2,9.5,2.149439
18,2,10,3.341948
18,2,10.5,2.9897
18,2,11,2.447168
18,2,11.5,2.672217
18,2,12,2.992883
18,2,12.5,2.870165
18,2,13,4.486167
18,2,13.5,4.227365
18,2,14,3.502853
18,2,14.5,3.700117
18,2,15,3.736075
18,2.25,5,2.956345
18,2.25,5.5,1.844513
18,2.25,6,1.768334
18,2.25,6.5,1.673998
18,2.25,7,2.378678
18,2.25,7.5,3.031988
18,2.25,8,2.062363
18,2.25,8.5,2.34814
18,2.25,9,2.633756
18,2.25,9.5,2.424176
18,2.25,10,2.450536
18,2.25,10.5,2.563115
18,2.25,11,3.024816
18,2.25,11.5,4.190317
18,2.25,12,3.20984
18,2.25,12.5,3.278328
18,2.25,13,3.033497
18,2.25,13.5,3.329349
18,2.25,14,4.219317
18,2.25,14.5,3.846424
18,2.25,15,3.6533
18,2.5,5,1.754337
18,2.5,5.5,2.645911
18,2.5,6,2.212541
18,2.5,6.5,3.9101
18,2.5,7,1.887645
18,2.5,7.5,1.943133
18,2.5,8,3.587265
18,2.5,8.5,2.523514
18,2.5,9,2.242164
18,2.5,9.5,2.884951
18,2.5,10,2.725292
18,2.5,10.5,3.076833
18,2.5,11,6.283722
18,2.5,11.5,2.875859
18,2.5,12,3.079462
18,2.5,12.5,5.61286
18,2.5,13,3.05357
18,2.5,13.5,3.32641
18,2.5,14,3.783502
18,2.5,14.5,3.462215
18,2.5,15,4.30732
18,2.75,5,1.811044
18,2.75,5.5,1.779504
18,2.75,6,2.906828
18,2.75,6.5,2.373019
18,2.75,7,2.211272
18,2.75,7.5,2.042565
18,2.75,8,2.193504
18,2.75,8.5,3.141525
18,2.75,9,2.337096
18,2.75,9.5,2.908748
18,2.75,10,2.997717
18,2.75,10.5,2.634019
18,2.75,11,3.229851
18,2.75,11.5,3.357766
18,2.75,12,2.87746
18,2.75,12.5,3.081648
18,2.75,13,4.844322
18,2.75,13.5,3.181652
18,2.75,14,5.349203
18,2.75,14.5,3.625832
18,2.75,15,3.966695
18,3,5,2.327698
18,3,5.5,2.048992
18,3,6,2.02142
18,3,6.5,2.892493
18,3,7,2.930744
18,3,7.5,2.24277
18,3,8,2.197375
18,3,8.5,2.534769
18,3,9,2.525692
18,3,9.5,2.816935
18,3,10,3.458988
18,3,10.5,2.97095
18,3,11,3.13009
18,3,11.5,5.409866
18,3,12,3.554948
18,3,12.5,5.05508
18,3,13,3.320065
18,3,13.5,3.579248
18,3,14,3.867303
18,3,14.5,3.927328
18,3,15,3.721397
18,3.25,5,2.272201
18,3.25,5.5,2.016957
18,3.25,6,2.304671
18,3.25,6.5,2.199383
18,3.25,7,2.178762
18,3.25,7.5,2.430133
18,3.25,8,2.997779
18,3.25,8.5,2.527519
18,3.25,9,2.531841
18,3.25,9.5,2.812002
18,3.25,10,3.435869
18,3.25,10.5,3.172159
18,3.25,11,7.74713
18,3.25,11.5,3.754421
18,3.25,12,3.751251
18,3.25,12.5,3.321353
18,3.25,13,3.279074
18,3.25,13.5,4.182412
18,3.25,14,4.226511
18,3.25,14.5,4.01936
18,3.25,15,3.781889
18,3.5,5,2.284639
18,3.5,5.5,2.440942
18,3.5,6,3.164788
18,3.5,6.5,2.401166
18,3.5,7,2.323074
18,3.5,7.5,2.667942
18,3.5,8,2.518735
18,3.5,8.5,2.596174
18,3.5,9,2.688757
18,3.5,9.5,3.208956
18,3.5,10,3.091542
18,3.5,10.5,5.082652
18,3.5,11,2.932694
18,3.5,11.5,3.398574
18,3.5,12,3.842845
18,3.5,12.5,4.643747
18,3.5,13,3.293584
18,3.5,13.5,3.71266
18,3.5,14,3.826595
18,3.5,14.5,5.70912
18,3.5,15,4.347424
18,3.75,5,2.302423
18,3.75,5.5,2.252415
18,3.75,6,2.36927
18,3.75,6.5,3.246588
18,3.75,7,2.664228
18,3.75,7.5,3.727303
18,3.75,8,2.662129
18,3.75,8.5,2.907162
18,3.75,9,2.769264
18,3.75,9.5,2.764961
18,3.75,10,3.033952
18,3.75,10.5,4.087614
18,3.75,11,4.419285
18,3.75,11.5,3.490215
18,3.75,12,3.430171
18,3.75,12.5,3.939395
18,3.75,13,6.964771
18,3.75,13.5,3.722018
18,3.75,14,3.654742
18,3.75,14.5,4.251977
18,3.75,15,3.994752
18,4,5,3.276491
18,4,5.5,2.952578
18,4,6,2.542079
18,4,6.5,3.766711
18,4,7,2.507121
18,4,7.5,2.622732
18,4,8,2.619693
18,4,8.5,3.219305
18,4,9,4.328983
18,4,9.5,2.912822
18,4,10,3.600145
18,4,10.5,3.567556
18,4,11,3.138106
18,4,11.5,13.080352
18,4,12,3.91572
18,4,12.5,3.678935
18,4,13,3.739681
18,4,13.5,5.143486
18,4,14,3.749067
18,4,14.5,4.324565
18,4,15,4.005101
18,4.25,5,3.173627
18,4.25,5.5,2.586643
18,4.25,6,4.449917
18,4.25,6.5,2.71384
18,4.25,7,3.525013
18,4.25,7.5,3.251228
18,4.25,8,2.724099
18,4.25,8.5,2.824119
18,4.25,9,3.579764
18,4.25,9.5,4.014591
18,4.25,10,3.034532
18,4.25,10.5,3.331852
18,4.25,11,3.598149
18,4.25,11.5,3.355371
18,4.25,12,4.51474
18,4.25,12.5,3.769839
18,4.25,13,3.954223
18,4.25,13.5,3.931088
18,4.25,14,3.86904
18,4.25,14.5,5.2321
18,4.25,15,4.183811
18,4.5,5,2.636312
18,4.5,5.5,2.578967
18,4.5,6,2.691711
18,4.5,6.5,2.669814
18,4.5,7,2.745203
18,4.5,7.5,4.745747
18,4.5,8,2.917562
18,4.5,8.5,3.356889
18,4.5,9,3.484871
18,4.5,9.5,5.488886
18,4.5,10,3.159654
18,4.5,10.5,3.517303
18,4.5,11,3.692563
18,4.5,11.5,3.977748
18,4.5,12,3.817127
18,4.5,12.5,3.865003
18,4.5,13,4.49663
18,4.5,13.5,5.637289
18,4.5,14,4.165531
18,4.5,14.5,3.998687
18,4.5,15,5.439101
18,4.75,5,4.293337
18,4.75,5.5,3.168302
18,4.75,6,2.724373
18,4.75,6.5,2.868767
18,4.75,7,3.18235
18,4.75,7.5,4.140243
18,4.75,8,4.306281
18,4.75,8.5,3.354946
18,4.75,9,3.125987
18,4.75,9.5,4.193718
18,4.75,10,3.837734
18,4.75,10.5,3.405756
18,4.75,11,4.076897
18,4.75,11.5,5.42974
18,4.75,12,3.696907
18,4.75,12.5,3.916876
18,4.75,13,3.71948
18,4.75,13.5,6.027213
18,4.75,14,4.5738
18,4.75,14.5,4.165843
18,4.75,15,4.220313
18,5,5,3.040645
18,5,5.5,3.633252
18,5,6,2.815683
18,5,6.5,2.852002
18,5,7,3.384882
18,5,7.5,3.753522
18,5,8,3.190866
18,5,8.5,3.155913
18,5,9,4.015173
18,5,9.5,3.689526
18,5,10,4.128852
18,5,10.5,3.815847
18,5,11,3.849193
18,5,11.5,5.300855
18,5,12,3.902092
18,5,12.5,3.892091
18,5,13,4.183109
18,5,13.5,4.07633
18,5,14,6.696074
18,5,14.5,4.23762
18,5,15,4.738348
18.25,-5,5,0.858266
18.25,-5,5.5,2.347175
18.25,-5,6,1.216095
18.25,-5,6.5,1.718664
18.25,-5,7,1.969501
18.25,-5,7.5,1.945925
18.25,-5,8,4.701734
18.25,-5,8.5,2.132488
18.25,-5,9,1.649226
18.25,-5,9.5,1.914753
18.25,-5,10,2.303575
18.25,-5,10.5,1.964502
18.25,-5,11,2.214329
18.25,-5,11.5,1.470495
18.25,-5,12,2.213246
18.25,-5,12.5,4.26448
18.25,-5,13,2.117826
18.25,-5,13.5,2.261129
18.25,-5,14,2.69041
18.25,-5,14.5,2.381
18.25,-5,15,2.816497
18.25,-4.75,5,2.590107
18.25,-4.75,5.5,1.058357
18.25,-4.75,6,1.900184
18.25,-4.75,6.5,6.20925
18.25,-4.75,7,1.160002
18.25,-4.75,7.5,1.277223
18.25,-4.75,8,1.565159
18.25,-4.75,8.5,5.087963
18.25,-4.75,9,2.173772
18.25,-4.75,9.5,1.269858
18.25,-4.75,10,2.08771
18.25,-4.75,10.5,2.003839
18.25,-4.75,11,1.500245
18.25,-4.75,11.5,3.614154
18.25,-4.75,12,1.971065
18.25,-4.75,12.5,1.719263
18.25,-4.75,13,3.387551
18.25,-4.75,13.5,3.277265
18.25,-4.75,14,5.388994
18.25,-4.75,14.5,2.145651
18.25,-4.75,15,3.621461
18.25,-4.5,5,1.579378
18.25,-4.5,5.5,1.127647
18.25,-4.5,6,0.877026
18.25,-4.5,6.5,0.87233
18.25,-4.5,7,4.324955
18.25,-4.5,7.5,2.040454
18.25,-4.5,8,1.038387
18.25,-4.5,8.5,2.236048
18.25,-4.5,9,1.536117
18.25,-4.5,9.5,1.30734
18.25,-4.5,10,3.217803
18.25,-4.5,10.5,3.280148
18.25,-4.5,11,2.445638
18.25,-4.5,11.5,1.742451
18.25,-4.5,12,1.900798
18.25,-4.5,12.5,2.419491
18.25,-4.5,13,2.756509
18.25,-4.5,13.5,3.13718
18.25,-4.5,14,2.180869
18.25,-4.5,14.5,2.173395
18.25,-4.5,15,2.609368
18.25,-4.25,5,0.814068
18.25,-4.25,5.5,3.18481
18.25,-4.25,6,4.341051
18.25,-4.25,6.5,3.487354
18.25,-4.25,7,1.02128
18.25,-4.25,7.5,1.024931
18.25,-4.25,8,1.659076
18.25,-4.25,8.5,2.010509
18.25,-4.25,9,5.009439
18.25,-4.25,9.5,2.144828
18.25,-4.25,10,1.321837
18.25,-4.25,10.5,2.075065
18.25,-4.25,11,3.73675
18.25,-4.25,11.5,1.609614
18.25,-4.25,12,3.670794
18.25,-4.25,12.5,2.598181
18.25,-4.25,13,2.556385
18.25,-4.25,13.5,2.349544
18.25,-4.25,14,2.330602
18.25,-4.25,14.5,3.938392
18.25,-4.25,15,2.900285
18.25,-4,5,1.123857
18.25,-4,5.5,0.788683
18.25,-4,6,1.962935
18.25,-4,6.5,1.307656
18.25,-4,7,1.911173
18.25,-4,7.5,4.687236
18.25,-4,8,2.476888
18.25,-4,8.5,1.73505
18.25,-4,9,1.947332
18.25,-4,9.5,1.316442
18.25,-4,10,1.825969
18.25,-4,10.5,1.96943
18.25,-4,11,1.703573
18.25,-4,11.5,2.357046
18.25,-4,12,3.339504
18.25,-4,12.5,2.624015
18.25,-4,13,2.117355
18.25,-4,13.5,4.130703
18.25,-4,14,2.479729
18.25,-4,14.5,2.771084
18.25,-4,15,6.093931
18.25,-3.75,5,2.295515
18.25,-3.75,5.5,4.025222
18.25,-3.75,6,5.433925
18.25,-3.75,6.5,2.470168
18.25,-3.75,7,1.705694
18.25,-3.75,7.5,1.930601
18.25,-3.75,8,4.383482
18.25,-3.75,8.5,1.931798
18.25,-3.75,9,2.946212
18.25,-3.75,9.5,1.851534
18.25,-3.75,10,1.262667
18.25,-3.75,10.5,3.618287
18.25,-3.75,11,1.861651
18.25,-3.75,11.5,1.723589
18.25,-3.75,12,2.467714
18.25,-3.75,12.5,3.727107
18.25,-3.75,13,2.755276
18.25,-3.75,13.5,2.672307
18.25,-3.75,14,2.22716
18.25,-3.75,14.5,5.07154
18.25,-3.75,15,2.417244
18.25,-3.5,5,0.623978
18.25,-3.5,5.5,0.943417
18.25,-3.5,6,1.850208
18.25,-3.5,6.5,1.5197
18.25,-3.5,7,1.879578
18.25,-3.5,7.5,1.739962
18.25,-3.5,8,1.387202
18.25,-3.5,8.5,1.810527
18.25,-3.5,9,1.718756
18.25,-3.5,9.5,1.953875
18.25,-3.5,10,1.342831
18.25,-3.5,10.5,2.240358
18.25,-3.5,11,4.873116
18.25,-3.5,11.5,2.799814
18.25,-3.5,12,2.27554
18.25,-3.5,12.5,2.312667
18.25,-3.5,13,2.758277
18.25,-3.5,13.5,2.626384
18.25,-3.5,14,3.012943
18.25,-3.5,14.5,2.690842
18.25,-3.5,15,2.669301
18.25,-3.25,5,1.178892
18.25,-3.25,5.5,0.99563
18.25,-3.25,6,1.932355
18.25,-3.25,6.5,4.43934
18.25,-3.25,7,2.200118
18.25,-3.25,7.5,1.633526
18.25,-3.25,8,3.209466
18.25,-3.25,8.5,1.21034
18.25,-3.25,9,1.586492
18.25,-3.25,9.5,2.256336
18.25,-3.25,10,3.963861
18.25,-3.25,10.5,2.264787
18.25,-3.25,11,1.525416
18.25,-3.25,11.5,2.291603
18.25,-3.25,12,2.438443
18.25,-3.25,12.5,6.655896
18.25,-3.25,13,2.078787
18.25,-3.25,13.5,2.053064
18.25,-3.25,14,2.438971
18.25,-3.25,14.5,2.386785
18.25,-3.25,15,4.922944
18.25,-3,5,1.278019
18.25,-3,5.5,1.080291
18.25,-3,6,1.047516
18.25,-3,6.5,2.429821
18.25,-3,7,1.357628
18.25,-3,7.5,1.095377
18.25,-3,8,1.802002
18.25,-3,8.5,3.249647
18.25,-3,9,5.46156
18.25,-3,9.5,5.11365
18.25,-3,10,1.759142
18.25,-3,10.5,1.862831
18.25,-3,11,2.509543
18.25,-3,11.5,2.975604
18.25,-3,12,2.237066
18.25,-3,12.5,1.958152
18.25,-3,13,2.057278
18.25,-3,13.5,2.123418
18.25,-3,14,4.811818
18.25,-3,14.5,2.622392
18.25,-3,15,3.639087
18.25,-2.75,5,0.977541
18.25,-2.75,5.5,1.446658
18.25,-2.75,6,1.38443
18.25,-2.75,6.5,2.718671
18.25,-2.75,7,4.418409
18.25,-2.75,7.5,3.021821
18.25,-2.75,8,1.664587
18.25,-2.75,8.5,1.313592
18.25,-2.75,9,1.386511
18.25,-2.75,9.5,1.639647
18.25,-2.75,10,4.406764
18.25,-2.75,10.5,3.00536
18.25,-2.75,11,2.102995
18.25,-2.75,11.5,1.824144
18.25,-2.75,12,4.437479
18.25,-2.75,12.5,1.897089
18.25,-2.75,13,4.744534
18.25,-2.75,13.5,2.40372
18.25,-2.75,14,3.857733
18.25,-2.75,14.5,3.313914
18.25,-2.75,15,2.610209
18.25,-2.5,5,0.552942
18.25,-2.5,5.5,3.179878
18.25,-2.5,6,2.445432
18.25,-2.5,6.5,0.759517
18.25,-2.5,7,0.994725
18.25,-2.5,7.5,1.447033
18.25,-2.5,8,1.344229
18.25,-2.5,8.5,2.619889
18.25,-2.5,9,3.349459
18.25,-2.5,9.5,2.438866
18.25,-2.5,10,1.586295
18.25,-2.5,10.5,2.217269
18.25,-2.5,11,5.0538
18.25,-2.5,11.5,2.400902
18.25,-2.5,12,3.653021
18.25,-2.5,12.5,2.337667
18.25,-2.5,13,3.530863
18.25,-2.5,13.5,2.372857
18.25,-2.5,14,2.753175
18.25,-2.5,14.5,4.473642
18.25,-2.5,15,3.519693
18.25,-2.25,5,0.483062
18.25,-2.25,5.5,0.800367
18.25,-2.25,6,1.322642
18.25,-2.25,6.5,1.43495
18.25,-2.25,7,2.152401
18.25,-2.25,7.5,4.402039
18.25,-2.25,8,1.613115
18.25,-2.25,8.5,1.939514
18.25,-2.25,9,1.376291
18.25,-2.25,9.5,1.563827
18.25,-2.25,10,2.053996
18.25,-2.25,10.5,1.573331
18.25,-2.25,11,2.562744
18.25,-2.25,11.5,2.48989
18.25,-2.25,12,2.709698
18.25,-2.25,12.5,1.955036
18.25,-2.25,13,2.516033
18.25,-2.25,13.5,5.973052
18.25,-2.25,14,2.903124
18.25,-2.25,14.5,2.69917
18.25,-2.25,15,2.972196
18.25,-2,5,0.442701
18.25,-2,5.5,1.287073
18.25,-2,6,3.001914
18.25,-2,6.5,2.853729
18.25,-2,7,1.568938
18.25,-2,7.5,1.516232
18.25,-2,8,1.709619
18.25,-2,8.5,1.536035
18.25,-2,9,3.021505
18.25,-2,9.5,2.255025
18.25,-2,10,1.938137
18.25,-2,10.5,1.867676
18.25,-2,11,4.678539
18.25,-2,11.5,1.806542
18.25,-2,12,2.382791
18.25,-2,12.5,5.553299
18.25,-2,13,3.791889
18.25,-2,13.5,2.133897
18.25,-2,14,2.923137
18.25,-2,14.5,2.897094
18.25,-2,15,5.395569
18.25,-1.75,5,1.449932
18.25,-1.75,5.5,0.893182
18.25,-1.75,6,0.878337
18.25,-1.75,6.5,1.145858
18.25,-1.75,7,1.826036
18.25,-1.75,7.5,4.836171
18.25,-1.75,8,1.066264
18.25,-1.75,8.5,2.367449
18.25,-1.75,9,1.579134
18.25,-1.75,9.5,1.735146
18.25,-1.75,10,2.105147
18.25,-1.75,10.5,1.890997
18.25,-1.75,11,2.240947
18.25,-1.75,11.5,4.251529
18.25,-1.75,12,2.463888
18.25,-1.75,12.5,2.065259
18.25,-1.75,13,2.198378
18.25,-1.75,13.5,2.198153
18.25,-1.75,14,7.267503
18.25,-1.75,14.5,2.981013
18.25,-1.75,15,2.71298
18.25,-1.5,5,0.526363
18.25,-1.5,5.5,0.606437
18.25,-1.5,6,1.815538
18.25,-1.5,6.5,1.318751
18.25,-1.5,7,1.937818
18.25,-1.5,7.5,1.261292
18.25,-1.5,8,1.227892
18.25,-1.5,8.5,1.503674
18.25,-1.5,9,3.102074
18.25,-1.5,9.5,1.470502
18.25,-1.5,10,1.628254
18.25,-1.5,10.5,4.145396
18.25,-1.5,11,2.900524
18.25,-1.5,11.5,2.460765
18.25,-1.5,12,2.191119
18.25,-1.5,12.5,2.277341
18.25,-1.5,13,2.964876
18.25,-1.5,13.5,3.078599
18.25,-1.5,14,2.372368
18.25,-1.5,14.5,2.969454
18.25,-1.5,15,3.15102
18.25,-1.25,5,0.685282
18.25,-1.25,5.5,0.693292
18.25,-1.25,6,2.83587
18.25,-1.25,6.5,1.017531
18.25,-1.25,7,1.913904
18.25,-1.25,7.5,3.477451
18.25,-1.25,8,2.166298
18.25,-1.25,8.5,3.802068
18.25,-1.25,9,1.75762
18.25,-1.25,9.5,2.382727
18.25,-1.25,10,2.575202
18.25,-1.25,10.5,2.432106
18.25,-1.25,11,2.197358
18.25,-1.25,11.5,2.604231
18.25,-1.25,12,2.164326
18.25,-1.25,12.5,5.330748
18.25,-1.25,13,2.25957
18.25,-1.25,13.5,2.55274
18.25,-1.25,14,3.175769
18.25,-1.25,14.5,2.643953
18.25,-1.25,15,3.42775
18.25,-1,5,0.49719
18.25,-1,5.5,1.035265
18.25,-1,6,0.817633
18.25,-1,6.5,3.030466
18.25,-1,7,0.974067
18.25,-1,7.5,1.295435
18.25,-1,8,1.303097
18.25,-1,8.5,2.270748
18.25,-1,9,3.068495
18.25,-1,9.5,1.815741
18.25,-1,10,2.036672
18.25,-1,10.5,2.06555
18.25,-1,11,2.271551
18.25,-1,11.5,6.70095
18.25,-1,12,2.024638
18.25,-1,12.5,2.57923
18.25,-1,13,2.820312
18.25,-1,13.5,2.977642
18.25,-1,14,4.147795
18.25,-1,14.5,3.260798
18.25,-1,15,4.661884
18.25,-0.75,5,0.684051
18.25,-0.75,5.5,1.441993
18.25,-0.75,6,0.775876
18.25,-0.75,6.5,1.27468
18.25,-0.75,7,2.405968
18.25,-0.75,7.5,1.865192
18.25,-0.75,8,3.867332
18.25,-0.75,8.5,1.936537
18.25,-0.75,9,1.476759
18.25,-0.75,9.5,1.588678
18.25,-0.75,10,1.653019
18.25,-0.75,10.5,3.273085
18.25,-0.75,11,2.285847
18.25,-0.75,11.5,2.16955
18.25,-0.75,12,2.778527
18.25,-0.75,12.5,2.489718
18.25,-0.75,13,5.996861
18.25,-0.75,13.5,2.805734
18.25,-0.75,14,2.552582
18.25,-0.75,14.5,2.935882
18.25,-0.75,15,2.875627
18.25,-0.5,5,1.897166
18.25,-0.5,5.5,1.398327
18.25,-0.5,6,1.468705
18.25,-0.5,6.5,2.105299
18.25,-0.5,7,1.734877
18.25,-0.5,7.5,1.732186
18.25,-0.5,8,1.754715
18.25,-0.5,8.5,1.333418
18.25,-0.5,9,3.556372
18.25,-0.5,9.5,2.99786
18.25,-0.5,10,2.733294
18.25,-0.5,10.5,2.195529
18.25,-0.5,11,2.539022
18.25,-0.5,11.5,3.867647
18.25,-0.5,12,3.800864
