@relation FuncionCuadratica

@attribute controlVar0 numeric
@attribute controlVar1 numeric
@attribute varObjetivo numeric
@attribute speed numeric
@attribute distance numeric

@data
-0.94766,-0.6,-0.993893,0.7,?
-0.91777,-0.5,-0.985746,0.7,?
-0.909819,-0.4,-0.9673,0.7,?
-0.902567,-0.3,-0.949501,0.7,?
-0.900012,-0.2,-0.931157,0.7,?
-0.917671,-0.1,-0.939635,0.7,?
-0.89917,0,-0.900916,0.7,?
-0.891048,0.1,-0.873081,0.7,?
-0.887968,0.2,-0.847081,0.7,?
-0.886256,0.3,-0.827394,0.7,?
-0.882143,0.4,-0.642757,0.7,?
-0.855048,0.5,-0.732481,0.7,?
-0.85458,0.6,-0.542943,0.7,?
-0.859067,0.7,-0.627409,0.7,?
-0.862117,0.8,-0.655109,0.7,?
-0.860298,0.9,0,0.7,?
-0.766076,-1,-0.994508,0.7,?
-0.934671,-0.9,-0.999354,0.7,?
-0.91456,-0.8,-0.997167,0.7,?
-0.910951,-0.7,-0.995189,0.7,?
-0.919065,-0.6,-0.963284,0.7,?
-0.937129,-0.5,-0.983136,0.7,?
-0.905148,-0.4,-0.978832,0.7,?
-0.897774,-0.3,-0.946873,0.7,?
-0.891897,-0.2,-0.929029,0.7,?
-0.887224,-0.1,-0.908255,0.7,?
-0.885669,0,-0.887369,0.7,?
-0.883058,0.1,-0.864124,0.7,?
-0.876613,0.2,-0.823217,0.7,?
-0.874653,0.3,-0.805525,0.7,?
-0.872787,0.4,-0.780916,0.7,?
-0.867789,0.5,-0.751199,0.7,?
-0.865899,0.6,-0.630497,0.7,?
-0.817568,0.7,-0.431266,0.7,?
-0.844913,0.8,-0.569555,0.7,?
-0.833854,0.9,-0.472158,0.7,?
-0.82532,-1,-0.979743,0.7,?
-0.916296,-0.9,-0.835904,0.7,?
-0.958287,-0.8,-0.983517,0.7,?
-0.945344,-0.7,-0.996304,0.7,?
-0.910412,-0.6,-0.994679,0.7,?
-0.898054,-0.5,-0.989171,0.7,?
-0.89748,-0.4,-0.988752,0.7,?
-0.917937,-0.3,-0.957928,0.7,?
-0.889864,-0.2,-0.934314,0.7,?
-0.882607,-0.1,-0.906177,0.7,?
-0.878061,0,-0.879698,0.7,?
-0.87545,0.1,-0.821903,0.7,?
-0.863782,0.2,-0.822285,0.7,?
-0.862304,0.3,-0.765521,0.7,?
-0.862505,0.4,-0.756653,0.7,?
-0.86037,0.5,-0.747432,0.7,?
-0.857013,0.6,-0.6997,0.7,?
-0.75887,0.7,-0.529548,0.7,?
-0.815031,0.8,-0.419849,0.7,?
-0.834846,0.9,-0.495864,0.7,?
-0.809363,-1,-0.984533,0.7,?
-0.907478,-0.9,-0.999218,0.7,?
-0.902553,-0.8,-0.997021,0.7,?
-0.941254,-0.7,-0.995476,0.7,?
-0.901352,-0.6,-0.993773,0.7,?
-0.88994,-0.5,-0.964915,0.7,?
-0.883656,-0.4,-0.950989,0.7,?
-0.881232,-0.3,-0.962745,0.7,?
-0.911857,-0.2,-0.951755,0.7,?
-0.883019,-0.1,-0.916531,0.7,?
-0.869735,0,-0.869193,0.7,?
-0.866079,0.1,-0.846141,0.7,?
-0.862664,0.2,-0.816974,0.7,?
-0.860015,0.3,-0.751098,0.7,?
0,0.4,0.984559,0.7,?
-0.258574,0.5,0,0.7,?
-0.73062,0.6,-0.468328,0.7,?
-0.814254,0.7,-0.598262,0.7,?
-0.659189,0.8,0,0.7,?
-0.776205,0.9,0,0.7,?
-0.794499,-1,-0.982722,0.7,?
-0.906288,-0.9,-0.999283,0.7,?
-0.894279,-0.8,-0.997736,0.7,?
-0.961324,-0.7,-0.997981,0.7,?
-0.919037,-0.6,-0.998359,0.7,?
-0.888227,-0.5,-0.973458,0.7,?
-0.87724,-0.4,-0.951182,0.7,?
-0.872841,-0.3,-0.931562,0.7,?
-0.899905,-0.2,-0.936303,0.7,?
-0.869688,-0.1,-0.898803,0.7,?
-0.861067,0,-0.861834,0.7,?
-0.856717,0.1,-0.825169,0.7,?
-0.851722,0.2,-0.794855,0.7,?
-0.848901,0.3,-0.716887,0.7,?
-0.822915,0.4,-0.61576,0.7,?
-0.83704,0.5,-0.679262,0.7,?
-0.838286,0.6,-0.682294,0.7,?
-0.834062,0.7,-0.643043,0.7,?
-0.827831,0.8,0,0.7,?
-0.735967,0.9,-0.505218,0.7,?
-0.789174,-1,-0.980693,0.7,?
-0.893355,-0.9,-0.99652,0.7,?
-0.886458,-0.8,-0.989961,0.7,?
-0.878842,-0.7,-0.983248,0.7,?
-0.87509,-0.6,-0.992255,0.7,?
-0.915493,-0.5,-0.985449,0.7,?
-0.883318,-0.4,-0.9681,0.7,?
-0.864111,-0.3,-0.926544,0.7,?
-0.858667,-0.2,-0.899466,0.7,?
-0.861698,-0.1,-0.920227,0.7,?
-0.860678,0,-0.863283,0.7,?
-0.848044,0.1,-0.819237,0.7,?
-0.841172,0.2,-0.780448,0.7,?
-0.840503,0.3,-0.771261,0.7,?
-0.835717,0.4,-0.727672,0.7,?
-0.764801,0.5,-0.602097,0.7,?
-0.810153,0.6,-0.545429,0.7,?
-0.817937,0.7,-0.593308,0.7,?
-0.816253,0.8,-0.589824,0.7,?
-0.811574,0.9,-0.423801,0.7,?
-0.774629,-1,-0.999059,0.7,?
-0.954311,-0.9,-0.998814,0.7,?
-0.895219,-0.8,-0.999438,0.7,?
-0.877151,-0.7,-0.987218,0.7,?
-0.903351,-0.6,-0.999646,0.7,?
-0.86806,-0.5,-0.989654,0.7,?
-0.906308,-0.4,-0.96471,0.7,?
-0.863335,-0.3,-0.933514,0.7,?
-0.851598,-0.2,-0.891886,0.7,?
-0.846063,-0.1,-0.870036,0.7,?
-0.841303,0,-0.840967,0.7,?
-0.840641,0.1,-0.819304,0.7,?
-0.830176,0.2,-0.753618,0.7,?
-0.823384,0.3,-0.697445,0.7,?
-0.817376,0.4,-0.613282,0.7,?
-0.813929,0.5,-0.377404,0.7,?
-0.771484,0.6,-0.4396,0.7,?
-0.805298,0.7,-0.564598,0.7,?
-0.805336,0.8,-0.49378,0.7,?
-0.799217,0.9,-0.342939,0.7,?
-0.768112,-1,-0.958751,0.7,?
-0.93986,-0.9,-0.998989,0.7,?
-0.888053,-0.8,-0.999464,0.7,?
-0.866017,-0.7,-0.975983,0.7,?
-0.855118,-0.6,-0.956482,0.7,?
-0.853219,-0.5,-0.951311,0.7,?
-0.850499,-0.4,-0.952315,0.7,?
-0.878789,-0.3,-0.929516,0.7,?
-0.847808,-0.2,-0.902151,0.7,?
-0.838566,-0.1,-0.860139,0.7,?
-0.833097,0,-0.833751,0.7,?
-0.828485,0.1,-0.803362,0.7,?
-0.81249,0.2,-0.762752,0.7,?
-0.81344,0.3,-0.6948,0.7,?
-0.809245,0.4,-0.622046,0.7,?
-0.80946,0.5,-0.660094,0.7,?
-0.808412,0.6,-0.627029,0.7,?
-0.804167,0.7,-0.465017,0.7,?
-0.742281,0.8,0,0.7,?
-0.77911,0.9,-0.47548,0.7,?
-0.772836,-1,-0.951954,0.7,?
-0.864065,-0.9,-0.998768,0.7,?
-0.869822,-0.8,-0.952389,0.7,?
-0.921286,-0.7,-0.988066,0.7,?
-0.859604,-0.6,-0.972088,0.7,?
-0.847737,-0.5,-0.957859,0.7,?
-0.842625,-0.4,-0.923487,0.7,?
-0.836827,-0.3,-0.916003,0.7,?
-0.871593,-0.2,-0.925555,0.7,?
-0.836157,-0.1,-0.872908,0.7,?
-0.824062,0,-0.825388,0.7,?
-0.818722,0.1,-0.794162,0.7,?
-0.814569,0.2,-0.758409,0.7,?
-0.810763,0.3,-0.672253,0.7,?
-0.776983,0.4,-0.680601,0.7,?
-0.792853,0.5,-0.561073,0.7,?
-0.790047,0.6,-0.590172,0.7,?
-0.789024,0.7,-0.607451,0.7,?
-0.759915,0.8,0,0.7,?
-0.678953,0.9,-0.414718,0.7,?
-0.740372,-1,-0.984986,0.7,?
-0.869813,-0.9,-0.997642,0.7,?
-0.856862,-0.8,-0.99804,0.7,?
-0.851313,-0.7,-0.984811,0.7,?
-0.895504,-0.6,-0.968297,0.7,?
-0.843555,-0.5,-0.957276,0.7,?
-0.832283,-0.4,-0.926188,0.7,?
-0.826864,-0.3,-0.897006,0.7,?
-0.821973,-0.2,-0.870503,0.7,?
-0.843216,-0.1,-0.874245,0.7,?
-0.817954,0,-0.819325,0.7,?
-0.80748,0.1,-0.777935,0.7,?
-0.802944,0.2,-0.749799,0.7,?
-0.799813,0.3,-0.71011,0.7,?
-0.748103,0.4,-0.610145,0.7,?
-0.773444,0.5,-0.554438,0.7,?
-0.771105,0.6,-0.504587,0.7,?
-0.773291,0.7,-0.551675,0.7,?
-0.777922,0.8,-0.542303,0.7,?
-0.772166,0.9,0,0.7,?
-0.671871,-1,-0.976946,0.7,?
-0.864546,-0.9,-0.994071,0.7,?
-0.841881,-0.8,-0.97143,0.7,?
-0.837338,-0.7,-0.983612,0.7,?
-0.837315,-0.6,-0.958186,0.7,?
-0.894844,-0.5,-0.97503,0.7,?
-0.836751,-0.4,-0.946,0.7,?
-0.820271,-0.3,-0.893845,0.7,?
-0.810577,-0.2,-0.904306,0.7,?
-0.816926,-0.1,-0.887623,0.7,?
-0.816572,0,-0.818694,0.7,?
-0.799941,0.1,-0.760889,0.7,?
-0.79359,0.2,-0.73253,0.7,?
-0.789941,0.3,-0.705667,0.7,?
-0.78433,0.4,-0.452346,0.7,?
-0.737975,0.5,-0.603392,0.7,?
-0.764578,0.6,-0.376696,0.7,?
-0.747121,0.7,-0.381809,0.7,?
-0.747515,0.8,-0.357087,0.7,?
0,0.9,0.883178,0.7,?
0,-1,-0.881012,0.7,?
-0.993041,-0.9,-0.696397,0.7,?
-0.899774,-0.8,-0.988376,0.7,?
-0.839607,-0.7,-0.982521,0.7,?
-0.82338,-0.6,-0.938459,0.7,?
-0.814606,-0.5,-0.99407,0.7,?
-0.871869,-0.4,-0.94485,0.7,?
-0.818789,-0.3,-0.904777,0.7,?
-0.804379,-0.2,-0.857666,0.7,?
-0.797875,-0.1,-0.82599,0.7,?
-0.791732,0,-0.793977,0.7,?
-0.788993,0.1,-0.747465,0.7,?
-0.78326,0.2,-0.712309,0.7,?
-0.774346,0.3,-0.678271,0.7,?
-0.772702,0.4,-0.6649,0.7,?
-0.768341,0.5,-0.612744,0.7,?
-0.686691,0.6,-0.489363,0.7,?
-0.74049,0.7,-0.533438,0.7,?
-0.721605,0.8,-0.362359,0.7,?
-0.73596,0.9,-0.430639,0.7,?
-0.729499,-1,-0.983203,0.7,?
-0.845907,-0.9,-0.998507,0.7,?
-0.901829,-0.8,-0.991526,0.7,?
-0.83804,-0.7,-0.987981,0.7,?
-0.816247,-0.6,-0.944962,0.7,?
-0.80755,-0.5,-0.922939,0.7,?
-0.798435,-0.4,-0.901744,0.7,?
-0.847666,-0.3,-0.930744,0.7,?
-0.809591,-0.2,-0.886528,0.7,?
-0.787095,-0.1,-0.81628,0.7,?
-0.783098,0,-0.783152,0.7,?
-0.777622,0.1,-0.749083,0.7,?
-0.756447,0.2,-0.68733,0.7,?
-0.75918,0.3,-0.610452,0.7,?
-0.752688,0.4,-0.570683,0.7,?
-0.755416,0.5,-0.583604,0.7,?
-0.746562,0.6,-0.534835,0.7,?
-0.647661,0.7,-0.35179,0.7,?
-0.709086,0.8,0,0.7,?
-0.727285,0.9,0,0.7,?
-0.706044,-1,-0.927272,0.7,?
-0.843918,-0.9,-0.997008,0.7,?
-0.81932,-0.8,-0.996011,0.7,?
-0.866438,-0.7,-0.964412,0.7,?
-0.818033,-0.6,-0.967482,0.7,?
-0.802246,-0.5,-0.924515,0.7,?
-0.792114,-0.4,-0.90717,0.7,?
-0.789358,-0.3,-0.937147,0.7,?
-0.81416,-0.2,-0.861073,0.7,?
-0.781233,-0.1,-0.82153,0.7,?
-0.772922,0,-0.775017,0.7,?
-0.766511,0.1,-0.738133,0.7,?
-0.760312,0.2,-0.600525,0.7,?
-0.739596,0.3,-0.577332,0.7,?
-0.743005,0.4,-0.537256,0.7,?
-0.737119,0.5,-0.516567,0.7,?
-0.73529,0.6,-0.52107,0.7,?
-0.7273,0.7,-0.349112,0.7,?
-0.666113,0.8,-0.432304,0.7,?
-0.705711,0.9,0,0.7,?
-0.692391,-1,-0.924836,0.7,?
-0.813869,-0.9,-0.988549,0.7,?
-0.8144,-0.8,-0.97007,0.7,?
-0.901016,-0.7,-0.992508,0.7,?
-0.816964,-0.6,-0.971301,0.7,?
-0.793317,-0.5,-0.943919,0.7,?
-0.786801,-0.4,-0.921324,0.7,?
-0.796853,-0.3,-0.858873,0.7,?
-0.847271,-0.2,-0.927714,0.7,?
-0.78729,-0.1,-0.813433,0.7,?
-0.76057,0,-0.76258,0.7,?
-0.75557,0.1,-0.72696,0.7,?
-0.748725,0.2,-0.596285,0.7,?
-0.726321,0.3,-0.656128,0.7,?
-0.697245,0.4,-0.521645,0.7,?
-0.66245,0.5,-0.401203,0.7,?
-0.486022,0.6,0,0.7,?
-0.475744,0.7,0,0.7,?
-0.634061,0.8,-0.354004,0.7,?
-0.642897,0.9,0,0.7,?
-0.377921,-1,-0.80802,0.7,?
-0.913875,-0.9,-0.997554,0.7,?
-0.842764,-0.8,-0.999326,0.7,?
-0.809313,-0.7,-0.97826,0.7,?
-0.885813,-0.6,-0.98618,0.7,?
-0.819316,-0.5,-0.909166,0.7,?
-0.778851,-0.4,-0.899062,0.7,?
-0.767059,-0.3,-0.870289,0.7,?
-0.763805,-0.2,-0.844157,0.7,?
-0.797743,-0.1,-0.83459,0.7,?
-0.756416,0,-0.756416,0.7,?
-0.743433,0.1,-0.719767,0.7,?
-0.732257,0.2,-0.681305,0.7,?
-0.72779,0.3,-0.587895,0.7,?
-0.671718,0.4,-0.507678,0.7,?
-0.700304,0.5,-0.375855,0.7,?
-0.705632,0.6,-0.462425,0.7,?
-0.713103,0.7,-0.464679,0.7,?
-0.690044,0.8,0,0.7,?
0.598152,0.9,-0.743463,0.7,?
0.671568,-1,-0.817586,0.7,?
-0.126404,-0.9,-0.376231,0.7,?
0,-0.8,0,0.7,?
-0.900662,-0.7,0,0.7,?
-0.987406,-0.6,-0.938845,0.7,?
-0.836655,-0.5,-0.95708,0.7,?
-0.790307,-0.4,-0.930683,0.7,?
-0.753169,-0.3,-0.922684,0.7,?
-0.774699,-0.2,-0.820467,0.7,?
-0.744271,-0.1,-0.781881,0.7,?
-0.738476,0,-0.739783,0.7,?
-0.732122,0.1,-0.687726,0.7,?
-0.724668,0.2,-0.520331,0.7,?
-0.692366,0.3,-0.565513,0.7,?
-0.695287,0.4,-0.590501,0.7,?
-0.690177,0.5,-0.390147,0.7,?
-0.688063,0.6,-0.384848,0.7,?
-0.571919,0.7,0,0.7,?
-0.638787,0.8,0,0.7,?
-0.665249,0.9,0,0.7,?
-0.655618,-1,-0.898593,0.7,?
-0.780444,-0.9,-0.961577,0.7,?
-0.900643,-0.8,-0.996958,0.7,?
-0.806847,-0.7,-0.983226,0.7,?
-0.782173,-0.6,-0.949535,0.7,?
-0.754549,-0.5,-0.884948,0.7,?
-0.745402,-0.4,-0.859525,0.7,?
-0.794445,-0.3,-0.872618,0.7,?
-0.747311,-0.2,-0.793945,0.7,?
-0.735089,-0.1,-0.779715,0.7,?
-0.725257,0,-0.724901,0.7,?
-0.717478,0.1,-0.670064,0.7,?
-0.712465,0.2,-0.609162,0.7,?
-0.686714,0.3,-0.608127,0.7,?
-0.692531,0.4,-0.50555,0.7,?
-0.691074,0.5,-0.503676,0.7,?
-0.693153,0.6,-0.47097,0.7,?
-0.683128,0.7,-0.439501,0.7,?
-0.54122,0.8,0,0.7,?
-0.607718,0.9,0,0.7,?
-0.622523,-1,-0.891098,0.7,?
-0.770847,-0.9,-0.959461,0.7,?
-0.763326,-0.8,-0.937309,0.7,?
-0.754351,-0.7,-0.983436,0.7,?
-0.813822,-0.6,-0.9222,0.7,?
-0.76714,-0.5,-0.884877,0.7,?
-0.753599,-0.4,-0.88757,0.7,?
-0.733037,-0.3,-0.816107,0.7,?
-0.724796,-0.2,-0.858715,0.7,?
-0.758266,-0.1,-0.797385,0.7,?
-0.717511,0,-0.719004,0.7,?
-0.707217,0.1,-0.653349,0.7,?
-0.699361,0.2,-0.526523,0.7,?
-0.677875,0.3,-0.594448,0.7,?
-0.682278,0.4,-0.464345,0.7,?
-0.675254,0.5,-0.463048,0.7,?
-0.679686,0.6,-0.460248,0.7,?
-0.674029,0.7,0,0.7,?
-0.546444,0.8,0,0.7,?
-0.627043,0.9,0,0.7,?
-0.616836,-1,-0.968893,0.7,?
-0.926788,-0.9,0,0.7,?
-0.995948,-0.8,-0.60907,0.7,?
-0.8619,-0.7,-0.984414,0.7,?
-0.887765,-0.6,-0.991278,0.7,?
-0.763281,-0.5,-0.929781,0.7,?
-0.725782,-0.4,-0.836201,0.7,?
-0.720176,-0.3,-0.844472,0.7,?
-0.726838,-0.2,-0.908524,0.7,?
-0.731593,-0.1,-0.761399,0.7,?
-0.704133,0,-0.705775,0.7,?
-0.693003,0.1,-0.657784,0.7,?
-0.687014,0.2,-0.587346,0.7,?
-0.677292,0.3,-0.466107,0.7,?
-0.598037,0.4,-0.391223,0.7,?
-0.632928,0.5,-0.464899,0.7,?
-0.649304,0.6,0,0.7,?
-0.62067,0.7,0,0.7,?
-0.479653,0.8,0,0.7,?
-0.602263,0.9,0,0.7,?
-0.546782,-1,-0.779457,0.7,?
-0.794292,-0.9,-0.937325,0.7,?
-0.761437,-0.8,-0.998402,0.7,?
-0.852526,-0.7,-0.980391,0.7,?
-0.761919,-0.6,-0.975312,0.7,?
-0.734699,-0.5,-0.928531,0.7,?
-0.730296,-0.4,-0.994891,0.7,?
-0.795741,-0.3,-0.88666,0.7,?
-0.727171,-0.2,-0.778776,0.7,?
-0.701914,-0.1,-0.757393,0.7,?
-0.691464,0,-0.691889,0.7,?
-0.678257,0.1,-0.643275,0.7,?
-0.671625,0.2,-0.565741,0.7,?
-0.665317,0.3,-0.529837,0.7,?
-0.665008,0.4,-0.50133,0.7,?
-0.573596,0.5,0,0.7,?
-0.610495,0.6,0,0.7,?
-0.620934,0.7,0,0.7,?
-0.635414,0.8,0,0.7,?
-0.632779,0.9,0.567744,0.7,?
0,-1,-0.733991,0.7,?
-0.817548,-0.9,-0.962215,0.7,?
-0.753853,-0.8,-0.905082,0.7,?
-0.761812,-0.7,-0.898274,0.7,?
-0.730865,-0.6,-0.961963,0.7,?
-0.782284,-0.5,-0.891512,0.7,?
-0.712779,-0.4,-0.857191,0.7,?
-0.694703,-0.3,-0.781733,0.7,?
-0.684008,-0.2,-0.750161,0.7,?
-0.677967,-0.1,-0.772854,0.7,?
-0.696913,0,-0.700964,0.7,?
-0.669247,0.1,-0.614188,0.7,?
-0.662104,0.2,-0.584988,0.7,?
-0.654185,0.3,-0.402605,0.7,?
-0.62619,0.4,-0.364334,0.7,?
-0.639315,0.5,-0.355609,0.7,?
-0.624966,0.6,0,0.7,?
-0.62947,0.7,0,0.7,?
-0.610069,0.8,0,0.7,?
0,0.9,0,0.7,?
-0.415348,-1,-0.806357,0.7,?
-0.889286,-0.9,-0.970056,0.7,?
-0.960531,-0.8,-0.958812,0.7,?
-0.788515,-0.7,-0.928519,0.7,?
-0.727616,-0.6,-0.923328,0.7,?
-0.698787,-0.5,-0.850162,0.7,?
-0.687027,-0.4,-0.929883,0.7,?
-0.732205,-0.3,-0.817188,0.7,?
-0.682707,-0.2,-0.76242,0.7,?
-0.668131,-0.1,-0.706349,0.7,?
-0.66175,0,-0.664968,0.7,?
-0.656064,0.1,-0.56446,0.7,?
-0.626252,0.2,-0.5256,0.7,?
-0.603128,0.3,-0.438781,0.7,?
-0.577712,0.4,-0.385945,0.7,?
-0.57463,0.5,0,0.7,?
-0.432796,0.6,0,0.7,?
0,0.7,0.813602,0.7,?
0.803856,0.8,0,0.7,?
0,0.9,0.918139,0.7,?
0,-1,-0.525688,0.7,?
-0.846777,-0.9,-0.982963,0.7,?
-0.734892,-0.8,-0.963803,0.7,?
-0.702806,-0.7,-0.894913,0.7,?
-0.818554,-0.6,-0.953638,0.7,?
-0.715518,-0.5,-0.843835,0.7,?
-0.696598,-0.4,-0.870898,0.7,?
-0.677053,-0.3,-0.804932,0.7,?
-0.661944,-0.2,-0.82037,0.7,?
-0.680446,-0.1,-0.712302,0.7,?
-0.652556,0,-0.65701,0.7,?
-0.64281,0.1,-0.59996,0.7,?
-0.635369,0.2,-0.547708,0.7,?
-0.628495,0.3,-0.460104,0.7,?
-0.587441,0.4,-0.44879,0.7,?
-0.593254,0.5,0,0.7,?
-0.592641,0.6,0,0.7,?
-0.584447,0.7,0,0.7,?
0,0.8,0,0.7,?
-0.518654,0.9,0,0.7,?
-0.547301,-1,-0.848954,0.7,?
-0.712854,-0.9,-0.996492,0.7,?
-0.752816,-0.8,-0.979873,0.7,?
-0.908631,-0.7,-0.917606,0.7,?
-0.903623,-0.6,-0.984608,0.7,?
-0.975298,-0.5,0,0.7,?
-0.763303,-0.4,-0.894671,0.7,?
-0.701763,-0.3,-0.780199,0.7,?
-0.654226,-0.2,-0.759607,0.7,?
-0.664587,-0.1,-0.704579,0.7,?
-0.645863,0,-0.648035,0.7,?
-0.630049,0.1,-0.602241,0.7,?
-0.618197,0.2,-0.500454,0.7,?
-0.572978,0.3,-0.406089,0.7,?
-0.55755,0.4,-0.401565,0.7,?
-0.579259,0.5,-0.438833,0.7,?
-0.58856,0.6,0,0.7,?
-0.572955,0.7,0,0.7,?
-0.468856,0.8,0,0.7,?
-0.532454,0.9,0,0.7,?
-0.519571,-1,-0.860667,0.7,?
-0.69083,-0.9,-0.954906,0.7,?
-0.68923,-0.8,-0.996738,0.7,?
-0.75385,-0.7,-0.988601,0.7,?
-0.682595,-0.6,-0.879512,0.7,?
-0.657373,-0.5,-0.831936,0.7,?
-0.66194,-0.4,-0.816324,0.7,?
-0.641426,-0.3,-0.788157,0.7,?
-0.662489,-0.2,-0.71578,0.7,?
-0.632031,-0.1,-0.672558,0.7,?
-0.621227,0,-0.623662,0.7,?
-0.617244,0.1,-0.575245,0.7,?
-0.609359,0.2,-0.423975,0.7,?
-0.575096,0.3,-0.465655,0.7,?
-0.574721,0.4,-0.450235,0.7,?
-0.571598,0.5,0,0.7,?
-0.581875,0.6,0,0.7,?
-0.564316,0.7,0,0.7,?
0,0.8,0,0.7,?
-0.437983,0.9,0,0.7,?
0,-1,-0.718939,0.7,?
-0.776413,-0.9,-0.928929,0.7,?
-0.86845,-0.8,-0.999429,0.7,?
-0.755192,-0.7,-0.915853,0.7,?
-0.682606,-0.6,-0.929447,0.7,?
-0.659453,-0.5,-0.904428,0.7,?
-0.720395,-0.4,-0.850502,0.7,?
-0.668266,-0.3,-0.766337,0.7,?
-0.687319,-0.2,-0.768517,0.7,?
-0.624873,-0.1,-0.72957,0.7,?
-0.638197,0,-0.638783,0.7,?
-0.599009,0.1,-0.552626,0.7,?
-0.591427,0.2,-0.465513,0.7,?
-0.542654,0.3,-0.402185,0.7,?
-0.55628,0.4,-0.423294,0.7,?
-0.52883,0.5,0,0.7,?
-0.493323,0.6,0,0.7,?
-0.48986,0.7,0,0.7,?
0,0.8,0,0.7,?
-0.465856,0.9,0,0.7,?
0,-1,-0.846249,0.7,?
-0.886051,-0.9,-0.777097,0.7,?
-0.83029,-0.8,-0.984735,0.7,?
-0.68444,-0.7,-0.957846,0.7,?
-0.647384,-0.6,-0.884963,0.7,?
-0.638465,-0.5,-0.957567,0.7,?
-0.71388,-0.4,-0.854392,0.7,?
-0.645071,-0.3,-0.720911,0.7,?
-0.61711,-0.2,-0.702716,0.7,?
-0.602829,-0.1,-0.648753,0.7,?
-0.594121,0,-0.593053,0.7,?
-0.587725,0.1,-0.556527,0.7,?
-0.576497,0.2,-0.507606,0.7,?
-0.566012,0.3,-0.469033,0.7,?
-0.562068,0.4,0,0.7,?
-0.56098,0.5,0,0.7,?
-0.416313,0.6,0,0.7,?
-0.490794,0.7,0,0.7,?
-0.50451,0.8,0,0.7,?
-0.464496,0.9,0.668133,0.7,?
0,-1,-0.591545,0.7,?
-0.677458,-0.9,-0.976311,0.7,?
-0.655749,-0.8,-0.899356,0.7,?
-0.633356,-0.7,-0.855534,0.7,?
-0.626586,-0.6,-0.768607,0.7,?
-0.77834,-0.5,-0.962037,0.7,?
-0.662893,-0.4,-0.774593,0.7,?
-0.615604,-0.3,-0.754187,0.7,?
-0.595788,-0.2,-0.677934,0.7,?
-0.587532,-0.1,-0.673741,0.7,?
-0.592788,0,-0.593715,0.7,?
-0.574064,0.1,-0.515765,0.7,?
-0.563505,0.2,-0.467429,0.7,?
-0.557751,0.3,-0.468919,0.7,?
-0.539931,0.4,0,0.7,?
-0.484139,0.5,0,0.7,?
-0.515789,0.6,0,0.7,?
-0.510276,0.7,0,0.7,?
-0.446429,0.8,0,0.7,?
0,0.9,0.541751,0.7,?
0,-1,-0.618997,0.7,?
-0.6764,-0.9,-0.967231,0.7,?
-0.654427,-0.8,-0.968876,0.7,?
-0.869782,-0.7,-0.998651,0.7,?
-0.687001,-0.6,-0.82697,0.7,?
-0.626324,-0.5,-0.751355,0.7,?
-0.599989,-0.4,-0.759805,0.7,?
-0.584787,-0.3,-0.816182,0.7,?
-0.61312,-0.2,-0.674878,0.7,?
-0.580733,-0.1,-0.630924,0.7,?
-0.571104,0,-0.575651,0.7,?
-0.560203,0.1,-0.514049,0.7,?
-0.5493,0.2,-0.386832,0.7,?
-0.495741,0.3,0,0.7,?
-0.488441,0.4,0,0.7,?
-0.482328,0.5,0,0.7,?
-0.44427,0.6,0,0.7,?
0,0.7,0,0.7,?
0,0.8,0,0.7,?
-0.432914,0.9,0,0.7,?
0,-1,-0.592394,0.7,?
-0.769155,-0.9,-0.951229,0.7,?
-0.640015,-0.8,-0.849448,0.7,?
-0.622352,-0.7,-0.866565,0.7,?
-0.595233,-0.6,-0.964582,0.7,?
-0.658892,-0.5,-0.79485,0.7,?
-0.5908,-0.4,-0.743028,0.7,?
-0.573949,-0.3,-0.701455,0.7,?
-0.570459,-0.2,-0.66108,0.7,?
-0.560908,-0.1,-0.646218,0.7,?
-0.561348,0,-0.565389,0.7,?
-0.542337,0.1,-0.501185,0.7,?
-0.538085,0.2,-0.459011,0.7,?
-0.531684,0.3,-0.414661,0.7,?
-0.523381,0.4,0,0.7,?
-0.415594,0.5,0,0.7,?
-0.484285,0.6,0,0.7,?
-0.490073,0.7,0,0.7,?
-0.493229,0.8,0,0.7,?
-0.48715,0.9,0,0.7,?
-0.447021,-1,-0.9202,0.7,?
-0.753995,-0.9,-0.975249,0.7,?
-0.66988,-0.8,-0.859811,0.7,?
-0.604738,-0.7,-0.920122,0.7,?
-0.606703,-0.6,-0.893454,0.7,?
-0.752443,-0.5,-0.965681,0.7,?
-0.696648,-0.4,-0.903091,0.7,?
-0.679228,-0.3,-0.882593,0.7,?
-0.76856,-0.2,-0.89318,0.7,?
-0.617902,-0.1,-0.682558,0.7,?
-0.5532,0,-0.555898,0.7,?
-0.53301,0.1,-0.465562,0.7,?
-0.510476,0.2,-0.428591,0.7,?
-0.503129,0.3,-0.411305,0.7,?
-0.506126,0.4,0,0.7,?
-0.503399,0.5,0,0.7,?
-0.435104,0.6,0,0.7,?
-0.43716,0.7,0,0.7,?
-0.446036,0.8,0,0.7,?
-0.464599,0.9,0,0.7,?
-0.429783,-1,-0.453088,0.7,?
0.812678,-0.9,-0.998675,0.7,?
-0.865623,-0.8,0,0.7,?
-0.973204,-0.7,-0.920565,0.7,?
-0.673481,-0.6,-0.838274,0.7,?
-0.576809,-0.5,-0.784065,0.7,?
-0.550627,-0.4,-0.696128,0.7,?
-0.619086,-0.3,-0.746846,0.7,?
